date,address,county,price,description,size,locality
2021-04-22,"43 Wyndham Downs, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2021-04-27,"7 Highfield Park, Ballincollig, Cork",Cork,317000,second-hand,1-38 m2,Ballincollig
2021-04-29,"157 An Caislean Heights, Ballincollig, Cork",Cork,200000,second-hand,1-38 m2,Ballincollig
2021-04-29,"No. 47 The Avenue, Heathfield, Carriganarra",Cork,339207,new,1-38 m2,Ballincollig
2021-04-30,"Fernhurst, Raheen, Carrigrohane",Cork,900000,second-hand,1-38 m2,Ballincollig
2021-05-05,"46 The Avenue, Heathfield, Carriganarra",Cork,339206,new,1-38 m2,Ballincollig
2021-05-07,"199 The Willows, Ballincollig, Cork",Cork,261500,second-hand,1-38 m2,Ballincollig
2021-05-07,"48 The Avenue, Heathfield, Carriganarra",Cork,339206,new,1-38 m2,Ballincollig
2021-05-12,"No. 45 The Avenue, Heathfield, Carriganarra",Cork,339207,new,1-38 m2,Ballincollig
2021-05-14,"47 Willow Grove, Coolroe Heights, Ballincollig",Cork,318000,second-hand,1-38 m2,Ballincollig
2021-05-14,"56 Lisheen Woods, Ballincollig, Ovens",Cork,414097,new,1-38 m2,Ballincollig
2021-05-20,"No. 49 The Avenue, Heathfield, Ballincollig",Cork,339207,new,1-38 m2,Ballincollig
2021-05-24,"107 Coopers Grange, Old Quarter, Ballincollig",Cork,520000,second-hand,1-38 m2,Ballincollig
2021-05-25,"11 Steeplewoods, Off Model Farm Road, Carrigrohane",Cork,696035,new,1-38 m2,Ballincollig
2021-05-25,"53 The Avenue, Heathfield, Carriganarra",Cork,462554,new,1-38 m2,Ballincollig
2021-05-25,"Apt 2A, Chapel Lane Row, Ballincollig",Cork,450000,second-hand,1-38 m2,Ballincollig
2021-05-26,"14  Maglin Green, Maglin Estate, Ballincollig",Cork,572687,new,1-38 m2,Ballincollig
2021-05-26,"21 Newgrange, An Caislean, Ballincollig",Cork,267000,second-hand,1-38 m2,Ballincollig
2021-05-26,"52 The Avenue Heathfield, Carriganarra, Ballincollig",Cork,339207,new,1-38 m2,Ballincollig
2021-05-27,"9A Steeplewoods, Carrigrohane",Cork,387665,new,1-38 m2,Ballincollig
2021-05-28,"10  Kells, An Caislean Aois, Ballincollig",Cork,212000,second-hand,1-38 m2,Ballincollig
2021-05-28,"16 Castleknock, Ballincollig, Cork",Cork,330000,second-hand,1-38 m2,Ballincollig
2021-05-28,"50  The Avenue, Heathfield, Carriganarra",Cork,339206,new,1-38 m2,Ballincollig
2021-05-31,"106  Millers  Court, Old Quarter, Ballincollig",Cork,640000,second-hand,1-38 m2,Ballincollig
2021-05-31,"51 The Avenue, Heathfield, Carriganarra",Cork,333025,new,1-38 m2,Ballincollig
2021-06-03,"69 Coopers Grange, Old Quarter, Ballincollig",Cork,340000,second-hand,1-38 m2,Ballincollig
2021-06-04,"11 Woodberry, Greenfields, Ballincollig",Cork,755000,second-hand,1-38 m2,Ballincollig
2021-06-10,"9 Steeplewoods, Carrigrohane",Cork,387710,new,1-38 m2,Ballincollig
2021-06-11,"48 Willowgrove, Coolroe Heights, Ballincollig",Cork,340000,second-hand,1-38 m2,Ballincollig
2021-06-16,"7 The Brambles, Classis Lake, Ballincollig",Cork,400000,second-hand,1-38 m2,Ballincollig
2021-06-16,"Ballincolla, Union Hall, Co Cork",Cork,450000,second-hand,1-38 m2,Ballincollig
2021-06-23,"8 Steeplewoods, Carrigrohane",Cork,394273,new,1-38 m2,Ballincollig
2021-06-25,"8 Newgrange, An Caislean, Ballincollig",Cork,222000,second-hand,1-38 m2,Ballincollig
2021-07-01,"132 Leecourt, Ballincollig, Cork",Cork,231000,second-hand,1-38 m2,Ballincollig
2021-07-02,"57 Church View, Ballincollig, Cork",Cork,321000,second-hand,1-38 m2,Ballincollig
2021-07-05,"8 Tudor Grove, Ballincollig, Cork",Cork,245000,second-hand,1-38 m2,Ballincollig
2021-07-06,"13 Leslies Arch, Old Quarter, Ballincollig",Cork,425000,second-hand,1-38 m2,Ballincollig
2021-07-06,"No. 57 The Avenue, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2021-07-07,"4 The Avenue Highfield Park, Kilumney Rd, Carrigrohane",Cork,285000,second-hand,1-38 m2,Ballincollig
2021-07-08,"63 The Cloisters, Ballincollig, Cork",Cork,330000,second-hand,1-38 m2,Ballincollig
2021-07-13,"23 The Stables, Ballincollig, County Cork",Cork,252500,second-hand,1-38 m2,Ballincollig
2021-07-13,"24 Millers Court, Old Quarter, Ballincollig",Cork,463000,second-hand,1-38 m2,Ballincollig
2021-07-14,"8A Steeplewoods, Carrigrohane, Cork",Cork,392070,new,1-38 m2,Ballincollig
2021-07-15,"10 Parknamore Rise, Ballincollig, Cork",Cork,320000,second-hand,1-38 m2,Ballincollig
2021-07-16,"158 Caislean View, Ballincollig, Cork",Cork,282000,second-hand,1-38 m2,Ballincollig
2021-07-19,"55 The Avenue, Heathfield, Carriganarra",Cork,335000,new,1-38 m2,Ballincollig
2021-07-23,"39  The Avenue, Heathfield, Carriganarra",Cork,339206,new,1-38 m2,Ballincollig
2021-07-23,"40 The Avenue, Heathfield, Carriganarra",Cork,339307,new,1-38 m2,Ballincollig
2021-07-23,"42 The Avenue, Heathfield, Carriganarra",Cork,339207,new,1-38 m2,Ballincollig
2021-07-23,"44 The Avenue, Heathfield, Carriganarra",Cork,339207,new,1-38 m2,Ballincollig
2021-07-23,"56 The Avenue, Heathfield, Carriganarra",Cork,295153,new,1-38 m2,Ballincollig
2021-07-26,"43 Leslies Arch, Old Quarter, Ballincollig",Cork,280000,second-hand,1-38 m2,Ballincollig
2021-07-28,"8 Windham Downs, Poulavone, Ballincollig",Cork,395000,second-hand,1-38 m2,Ballincollig
2021-07-29,"22 Cranford Pines, Ballincollig, Cork",Cork,325000,second-hand,1-38 m2,Ballincollig
2021-07-29,"6 Steeplewoods, Carrigrohane, Co Cork",Cork,394272,new,1-38 m2,Ballincollig
2021-07-29,"No. 43 The Avenue, Heathfield, Carriganarra",Cork,339207,new,1-38 m2,Ballincollig
2021-07-30,"41 Miller'S Court, Old Quarter, Ballincollig",Cork,402000,second-hand,1-38 m2,Ballincollig
2021-07-30,"41 The Avenue, Heathfield, Carriganarra",Cork,339206,new,1-38 m2,Ballincollig
